日付,場,レース,枠番,選手情報,当地勝率,当地2連対率,モーター2連対率,着順
2026-05-04,津,第9R,2号艇,5098 / B1 大江 純 愛知/愛知 30歳/52.4kg,40.00,60.00,52.4,-
2026-05-04,津,第9R,1号艇,4227 / A2 安達 裕樹 三重/三重 43歳/52.0kg,32.65,57.14,52.0,-
2026-05-04,津,第9R,3号艇,5245 / B1 倉富 大誠 愛知/愛知 24歳/52.1kg,59.57,78.72,52.1,-
2026-05-04,津,第10R,1号艇,4856 / A1 豊田 健士郎 三重/三重 30歳/52.0kg,53.70,66.67,52.0,-
2026-05-04,津,第10R,2号艇,4261 / A1 岡 祐臣 三重/三重 42歳/54.7kg,35.09,54.39,54.7,-
2026-05-04,津,第10R,4号艇,4962 / A2 畑 竜生 三重/三重 29歳/52.0kg,45.65,56.52,52.0,-
2026-05-04,津,第10R,5号艇,4623 / B1 中北 将史 三重/三重 41歳/52.1kg,43.10,67.24,52.1,-
2026-05-04,津,第11R,5号艇,5275 / A2 松田 淳平 三重/三重 24歳/52.0kg,30.51,49.15,52.0,-
2026-05-04,津,第11R,2号艇,4808 / A1 松尾 拓 三重/三重 37歳/52.0kg,37.31,53.73,52.0,-
2026-05-04,津,第11R,1号艇,4073 / A2 大橋 純一郎 静岡/静岡 45歳/52.1kg,34.55,47.27,52.1,-
2026-05-04,津,第11R,4号艇,5130 / B1 上野 拓馬 三重/三重 28歳/52.0kg,38.98,59.32,52.0,-
2026-05-04,津,第12R,3号艇,3842 / B1 星野 太郎 三重/三重 49歳/52.5kg,30.77,35.90,52.5,-
2026-05-04,津,第12R,5号艇,4618 / B1 乃村 康友 三重/香川 43歳/53.3kg,46.94,67.35,53.3,-
2026-05-04,津,第12R,1号艇,3984 / A2 坂口 周 三重/三重 48歳/52.4kg,31.91,51.06,52.4,-
2026-05-04,津,第12R,4号艇,5010 / A2 宇留田 翔平 三重/三重 29歳/52.0kg,39.62,50.94,52.0,-
2026-05-04,住之江,第1R,5号艇,5376 / B1 吉田 一心 大阪/大阪 22歳/52.0kg,33.33,55.56,52.0,-
2026-05-04,住之江,第1R,4号艇,3997 / A1 北村 征嗣 大阪/大阪 47歳/52.0kg,28.00,44.00,52.0,-
2026-05-04,住之江,第1R,1号艇,5267 / A1 石本 裕武 大阪/大阪 25歳/52.0kg,41.18,52.94,52.0,-
2026-05-04,住之江,第1R,2号艇,5450 / B2 藤本 遼磨 大阪/大阪 22歳/51.5kg,42.11,57.89,51.5,-
2026-05-04,住之江,第2R,2号艇,4959 / A1 井上 忠政 大阪/大阪 30歳/52.0kg,30.77,46.15,52.0,-
2026-05-04,住之江,第2R,6号艇,4907 / A1 小池 修平 大阪/大阪 30歳/52.0kg,50.00,50.00,52.0,-
2026-05-04,住之江,第2R,5号艇,4397 / A1 西村 拓也 大阪/大阪 39歳/52.1kg,58.82,64.71,52.1,-
2026-05-04,住之江,第2R,4号艇,5467 / B2 野村 羽玖 大阪/大阪 19歳/51.0kg,58.82,76.47,51.0,-
2026-05-04,住之江,第3R,5号艇,4572 / A2 渡部 悟 大阪/大阪 37歳/56.1kg,42.86,53.57,56.1,-
2026-05-04,住之江,第3R,6号艇,4832 / A1 権藤 俊光 大阪/大阪 39歳/52.0kg,41.18,58.82,52.0,-
2026-05-04,住之江,第3R,4号艇,5221 / A1 竹間 隆晟 大阪/大阪 25歳/52.0kg,50.00,60.00,52.0,-
2026-05-04,住之江,第3R,2号艇,5302 / B1 秋末 秦悟 大阪/大阪 23歳/52.2kg,47.06,70.59,52.2,-
2026-05-04,住之江,第3R,1号艇,5325 / B1 澁川 夏 大阪/大阪 22歳/52.0kg,29.41,47.06,52.0,-
2026-05-04,住之江,第4R,6号艇,4653 / A1 小野 達哉 大阪/大阪 40歳/52.0kg,47.06,70.59,52.0,-
2026-05-04,住之江,第4R,3号艇,4168 / A1 石野 貴之 大阪/大阪 43歳/52.2kg,48.00,56.00,52.2,-
2026-05-04,住之江,第4R,2号艇,5393 / B2 藤原 駿 大阪/奈良 25歳/55.2kg,36.36,63.64,55.2,-
2026-05-04,住之江,第5R,6号艇,5036 / B1 福田 翔吾 大阪/大阪 28歳/52.0kg,42.86,60.71,52.0,-
2026-05-04,住之江,第5R,1号艇,4489 / B1 岩川 仁士 大阪/大阪 39歳/53.4kg,50.00,54.17,53.4,-
2026-05-04,住之江,第5R,4号艇,4639 / B1 雑賀 勇貴 大阪/大阪 35歳/53.5kg,62.50,62.50,53.5,-
2026-05-04,住之江,第5R,5号艇,4508 / B1 野間 大樹 大阪/大阪 37歳/52.0kg,42.86,64.29,52.0,-
2026-05-04,住之江,第6R,2号艇,4538 / A2 笠置 博之 大阪/大阪 35歳/53.1kg,42.86,57.14,53.1,-
2026-05-04,住之江,第6R,1号艇,4651 / B1 佐藤 大騎 大阪/大阪 41歳/52.0kg,31.43,45.71,52.0,-
2026-05-04,住之江,第6R,4号艇,4719 / A1 上條 暢嵩 大阪/大阪 32歳/52.0kg,40.74,62.96,52.0,-
2026-05-04,住之江,第7R,3号艇,3963 / B1 原田 秀弥 大阪/奈良 47歳/54.5kg,26.92,38.46,54.5,-
2026-05-04,住之江,第7R,6号艇,4959 / A1 井上 忠政 大阪/大阪 30歳/52.0kg,30.77,46.15,52.0,-
2026-05-04,住之江,第7R,2号艇,5450 / B2 藤本 遼磨 大阪/大阪 22歳/51.5kg,42.11,57.89,51.5,-
2026-05-04,住之江,第8R,5号艇,5302 / B1 秋末 秦悟 大阪/大阪 23歳/52.2kg,47.06,70.59,52.2,-
2026-05-04,住之江,第8R,1号艇,5376 / B1 吉田 一心 大阪/大阪 22歳/52.0kg,33.33,55.56,52.0,-
2026-05-04,住之江,第8R,6号艇,5289 / B1 佃 來紀 大阪/奈良 25歳/52.2kg,42.11,52.63,52.2,-
2026-05-04,住之江,第9R,5号艇,5004 / B1 河野 主樹 大阪/大阪 30歳/52.0kg,30.30,45.45,52.0,-
2026-05-04,住之江,第9R,2号艇,4377 / A1 濱本 優一 大阪/大阪 41歳/50.0kg,37.04,55.56,50.0,-
2026-05-04,住之江,第10R,4号艇,4436 / A2 渋谷 明憲 大阪/大阪 39歳/52.3kg,50.00,72.22,52.3,-
2026-05-04,住之江,第10R,3号艇,4788 / A2 小池 哲也 大阪/大阪 36歳/52.0kg,34.29,57.14,52.0,-
2026-05-04,住之江,第11R,2号艇,4719 / A1 上條 暢嵩 大阪/大阪 32歳/52.0kg,40.74,62.96,52.0,-
2026-05-04,住之江,第11R,1号艇,5221 / A1 竹間 隆晟 大阪/大阪 25歳/52.0kg,50.00,60.00,52.0,-
2026-05-04,住之江,第11R,6号艇,3997 / A1 北村 征嗣 大阪/大阪 47歳/52.0kg,28.00,44.00,52.0,-
2026-05-04,住之江,第12R,4号艇,4044 / A1 湯川 浩司 大阪/大阪 46歳/52.0kg,35.00,60.00,52.0,-
2026-05-04,住之江,第12R,5号艇,4659 / A1 木下 翔太 大阪/大阪 35歳/52.3kg,41.18,58.82,52.3,-
2026-05-04,住之江,第12R,3号艇,4908 / A1 上田 龍星 大阪/大阪 30歳/51.5kg,28.57,50.00,51.5,-
2026-05-04,尼崎,第6R,4号艇,4381 / A2 田路 朋史 兵庫/兵庫 41歳/52.0kg,44.44,55.56,52.0,-
2026-05-04,尼崎,第7R,4号艇,3612 / A1 馬袋 義則 兵庫/兵庫 53歳/52.0kg,40.00,80.00,52.0,-
2026-05-04,尼崎,第8R,4号艇,3854 / A1 吉川 元浩 兵庫/兵庫 53歳/50.5kg,66.67,83.33,50.5,-
2026-05-04,尼崎,第9R,4号艇,4289 / A2 落合 直子 大阪/大阪 41歳/47.6kg,10.00,30.00,47.6,-
2026-05-04,尼崎,第9R,1号艇,5126 / A1 山下 大輝 兵庫/兵庫 29歳/52.0kg,66.67,66.67,52.0,-
2026-05-04,尼崎,第10R,5号艇,3994 / B1 小野 桜 滋賀/東京 47歳/46.0kg,0.00,0.00,46.0,-
2026-05-04,尼崎,第10R,6号艇,4381 / A2 田路 朋史 兵庫/兵庫 41歳/51.5kg,44.44,55.56,51.5,-
2026-05-04,尼崎,第10R,4号艇,3577 / B1 向所 浩二 兵庫/兵庫 53歳/58.3kg,45.45,63.64,58.3,-
2026-05-04,尼崎,第10R,1号艇,4472 / A1 尾嶋 一広 兵庫/兵庫 38歳/55.0kg,0.00,0.00,55.0,-
2026-05-04,尼崎,第10R,3号艇,4040 / A2 廣瀬 将亨 兵庫/兵庫 47歳/55.9kg,17.65,41.18,55.9,-
2026-05-04,尼崎,第11R,5号艇,5247 / B1 大森 翼 兵庫/兵庫 24歳/52.0kg,20.00,30.00,52.0,-
2026-05-04,尼崎,第11R,6号艇,4055 / A1 吉田 俊彦 兵庫/兵庫 47歳/52.0kg,0.00,37.50,52.0,-
2026-05-04,尼崎,第11R,3号艇,4105 / B1 松下 直也 兵庫/兵庫 46歳/52.2kg,30.00,40.00,52.2,-
2026-05-04,尼崎,第11R,1号艇,4654 / A2 篠田 優也 兵庫/兵庫 39歳/52.5kg,90.00,90.00,52.5,-
2026-05-04,尼崎,第12R,4号艇,4278 / A1 藤岡 俊介 兵庫/兵庫 42歳/52.0kg,25.00,25.00,52.0,-
2026-05-04,尼崎,第12R,5号艇,4512 / A1 高野 哲史 兵庫/兵庫 37歳/52.0kg,45.45,45.45,52.0,-
2026-05-04,尼崎,第12R,1号艇,4290 / A1 稲田 浩二 兵庫/兵庫 41歳/52.0kg,23.08,30.77,52.0,-
2026-05-04,尼崎,第12R,3号艇,5016 / A1 宮田 龍馬 兵庫/兵庫 28歳/52.2kg,70.00,70.00,52.2,-
2026-05-04,尼崎,第12R,2号艇,4295 / A1 小坂 尚哉 兵庫/大阪 39歳/52.3kg,11.11,27.78,52.3,-
2026-05-04,鳴門,第1R,2号艇,3778 / B1 安達 美帆 埼玉/埼玉 50歳/47.1kg,30.00,40.00,47.1,-
2026-05-04,鳴門,第1R,1号艇,5305 / B1 伊藤 栞 愛知/愛知 22歳/56.5kg,55.56,77.78,56.5,-
2026-05-04,鳴門,第1R,3号艇,5367 / B2 赤松 咲香 徳島/高知 24歳/50.2kg,16.67,50.00,50.2,-
2026-05-04,鳴門,第1R,4号艇,3289 / B1 高橋 淳美 大阪/岡山 62歳/45.0kg,0.00,0.00,45.0,-
2026-05-04,鳴門,第2R,1号艇,3528 / B1 笠野 友紀恵 愛知/愛知 55歳/47.0kg,10.00,10.00,47.0,-
2026-05-04,鳴門,第2R,3号艇,4878 / B1 西岡 育未 徳島/徳島 31歳/47.0kg,16.67,33.33,47.0,-
2026-05-04,鳴門,第2R,6号艇,4924 / B1 中北 涼 長崎/愛知 33歳/48.3kg,0.00,25.00,48.3,-
2026-05-04,鳴門,第3R,5号艇,4974 / A1 安井 瑞紀 岡山/岡山 32歳/47.4kg,36.36,54.55,47.4,-
2026-05-04,鳴門,第3R,3号艇,3470 / B1 新田 芳美 徳島/徳島 56歳/46.5kg,30.00,40.00,46.5,-
2026-05-04,鳴門,第3R,6号艇,4534 / B1 坂 咲友理 大阪/奈良 36歳/45.5kg,33.33,33.33,45.5,-
2026-05-04,鳴門,第3R,4号艇,4372 / A2 原田 佑実 大阪/愛知 38歳/46.0kg,16.67,33.33,46.0,-
2026-05-04,鳴門,第4R,4号艇,5204 / B2 宇恵 有香 三重/三重 29歳/46.5kg,37.50,62.50,46.5,-
2026-05-04,鳴門,第4R,2号艇,5140 / B1 吉田 彩乃 静岡/静岡 25歳/47.3kg,30.00,50.00,47.3,-
2026-05-04,鳴門,第4R,6号艇,4098 / B1 赤澤 文香 岡山/岡山 44歳/47.6kg,25.00,50.00,47.6,-
2026-05-04,鳴門,第4R,1号艇,4045 / B1 佐々木 裕美 山口/山口 46歳/47.6kg,14.29,28.57,47.6,-
2026-05-04,鳴門,第5R,1号艇,5272 / B1 松田 真実 愛知/愛知 24歳/46.5kg,28.57,28.57,46.5,-
2026-05-04,鳴門,第5R,2号艇,3704 / B1 本部 めぐみ 三重/神奈川 52歳/46.0kg,37.50,37.50,46.0,-
2026-05-04,鳴門,第5R,3号艇,4473 / A2 藤堂 里香 福井/福井 38歳/45.5kg,40.00,50.00,45.5,-
2026-05-04,鳴門,第5R,6号艇,5418 / B2 堀内 亜海 大阪/大阪 20歳/54.6kg,36.36,72.73,54.6,-
2026-05-04,鳴門,第6R,4号艇,5151 / B1 山下 奈緒 大阪/香川 31歳/47.0kg,0.00,0.00,47.0,-
2026-05-04,鳴門,第6R,3号艇,3355 / B2 橋谷田 佳織 東京/千葉 57歳/40.5kg,35.29,41.18,40.5,-
2026-05-04,鳴門,第6R,2号艇,4419 / B1 原 加央理 埼玉/埼玉 38歳/45.5kg,50.00,70.00,45.5,-
2026-05-04,鳴門,第6R,1号艇,5370 / B2 日隈 茜 福岡/大分 24歳/47.3kg,14.29,42.86,47.3,-
2026-05-04,鳴門,第7R,3号艇,4680 / B1 後藤 美翼 東京/東京 36歳/47.0kg,50.00,66.67,47.0,-
2026-05-04,鳴門,第7R,4号艇,3289 / B1 高橋 淳美 大阪/岡山 62歳/45.0kg,0.00,0.00,45.0,-
2026-05-04,鳴門,第7R,6号艇,3778 / B1 安達 美帆 埼玉/埼玉 50歳/47.1kg,30.00,40.00,47.1,-
2026-05-04,鳴門,第7R,1号艇,4246 / B1 喜多 那由夏 静岡/静岡 44歳/48.0kg,28.57,42.86,48.0,-
2026-05-04,鳴門,第8R,1号艇,4098 / B1 赤澤 文香 岡山/岡山 44歳/47.6kg,25.00,50.00,47.6,-
2026-05-04,鳴門,第8R,2号艇,5367 / B2 赤松 咲香 徳島/高知 24歳/50.2kg,16.67,50.00,50.2,-
2026-05-04,鳴門,第8R,4号艇,5305 / B1 伊藤 栞 愛知/愛知 22歳/56.5kg,55.56,77.78,56.5,-
2026-05-04,鳴門,第8R,3号艇,4283 / B1 石井 裕美 東京/千葉 42歳/49.3kg,20.00,40.00,49.3,-
2026-05-04,鳴門,第9R,3号艇,4534 / B1 坂 咲友理 大阪/奈良 36歳/45.5kg,33.33,33.33,45.5,-
2026-05-04,鳴門,第9R,4号艇,4071 / B1 古賀 千晶 兵庫/佐賀 45歳/46.0kg,0.00,0.00,46.0,-
2026-05-04,鳴門,第9R,5号艇,5204 / B2 宇恵 有香 三重/三重 29歳/46.5kg,37.50,62.50,46.5,-
2026-05-04,鳴門,第9R,2号艇,5140 / B1 吉田 彩乃 静岡/静岡 25歳/47.3kg,30.00,50.00,47.3,-
2026-05-04,鳴門,第9R,6号艇,4373 / A1 若狭 奈美子 岡山/岡山 37歳/47.0kg,20.00,20.00,47.0,-
2026-05-04,鳴門,第10R,6号艇,3334 / A2 角 ひとみ 広島/広島 57歳/45.0kg,27.27,36.36,45.0,-
2026-05-04,鳴門,第10R,2号艇,3528 / B1 笠野 友紀恵 愛知/愛知 55歳/47.0kg,10.00,10.00,47.0,-
2026-05-04,鳴門,第10R,3号艇,4419 / B1 原 加央理 埼玉/埼玉 38歳/45.5kg,50.00,70.00,45.5,-
2026-05-04,鳴門,第10R,1号艇,4689 / A2 豊田 結 静岡/静岡 32歳/52.7kg,25.00,25.00,52.7,-
2026-05-04,鳴門,第11R,1号艇,4924 / B1 中北 涼 長崎/愛知 33歳/48.3kg,0.00,25.00,48.3,-
2026-05-04,鳴門,第11R,6号艇,4680 / B1 後藤 美翼 東京/東京 36歳/47.0kg,50.00,66.67,47.0,-
2026-05-04,鳴門,第11R,4号艇,4372 / A2 原田 佑実 大阪/愛知 38歳/46.0kg,16.67,33.33,46.0,-
2026-05-04,鳴門,第11R,2号艇,3932 / B1 池田 浩美 静岡/静岡 49歳/51.0kg,26.32,63.16,51.0,-
2026-05-04,鳴門,第12R,3号艇,4501 / A2 樋口 由加里 岡山/岡山 38歳/45.5kg,10.00,30.00,45.5,-
2026-05-04,鳴門,第12R,2号艇,4678 / B1 水野 望美 愛知/愛知 37歳/46.0kg,44.44,55.56,46.0,-
2026-05-04,鳴門,第12R,4号艇,4909 / B1 薮内 瑞希 岡山/岡山 30歳/44.5kg,85.71,85.71,44.5,-
2026-05-04,鳴門,第12R,5号艇,5296 / B1 永田 楽 愛知/愛知 23歳/46.5kg,10.00,40.00,46.5,-
2026-05-04,若松,第1R,5号艇,5223 / B1 森清 友翔 福岡/福岡 25歳/52.8kg,34.55,54.45,52.8,-
2026-05-04,若松,第1R,4号艇,5398 / B1 鐘ヶ江 真司 福岡/福岡 24歳/52.0kg,30.00,46.00,52.0,-
2026-05-04,若松,第1R,6号艇,3853 / B1 岩崎 正哉 福岡/福岡 53歳/52.2kg,31.34,49.75,52.2,-
2026-05-04,若松,第1R,2号艇,5138 / B2 村本 大成 福岡/福岡 26歳/53.1kg,28.50,46.00,53.1,-
2026-05-04,若松,第2R,5号艇,5009 / B1 大賀 龍之介 福岡/福岡 29歳/52.6kg,31.22,45.50,52.6,-
2026-05-04,若松,第2R,4号艇,5207 / B1 高山 敬悟 福岡/福岡 28歳/52.0kg,31.05,45.26,52.0,-
2026-05-04,若松,第2R,6号艇,4737 / A2 竹井 貴史 福岡/福岡 34歳/52.9kg,36.46,55.21,52.9,-
2026-05-04,若松,第3R,6号艇,5105 / B1 富田 恕生 福岡/静岡 27歳/52.7kg,33.33,46.88,52.7,-
2026-05-04,若松,第3R,1号艇,5102 / B1 原田 雄次 福岡/福岡 28歳/52.2kg,33.17,51.44,52.2,-
2026-05-04,若松,第3R,5号艇,4545 / A1 岡村 慶太 福岡/福岡 38歳/53.2kg,30.57,47.67,53.2,-
2026-05-04,若松,第3R,2号艇,5012 / A2 加倉 侑征 福岡/福岡 28歳/52.2kg,35.08,52.88,52.2,-
2026-05-04,若松,第3R,3号艇,4330 / A2 奈須 啓太 福岡/福岡 42歳/52.0kg,40.89,56.65,52.0,-
2026-05-04,若松,第4R,3号艇,4350 / A1 篠崎 元志 福岡/福岡 40歳/52.0kg,40.00,55.50,52.0,-
2026-05-04,若松,第4R,4号艇,4136 / A1 江夏 満 福岡/福岡 45歳/52.0kg,29.17,46.35,52.0,-
2026-05-04,若松,第4R,2号艇,4346 / B1 前田 健太郎 福岡/福岡 41歳/55.9kg,37.89,51.05,55.9,-
2026-05-04,若松,第5R,4号艇,4413 / A2 水摩 敦 福岡/福岡 39歳/52.1kg,31.79,52.31,52.1,-
2026-05-04,若松,第5R,1号艇,5223 / B1 森清 友翔 福岡/福岡 25歳/52.8kg,34.55,54.45,52.8,-
2026-05-04,若松,第5R,6号艇,4729 / B2 佐藤 謙史朗 福岡/大分 37歳/54.8kg,34.16,48.02,54.8,-
2026-05-04,若松,第5R,3号艇,5053 / B1 山口 広樹 福岡/福岡 30歳/52.6kg,29.84,44.50,52.6,-
2026-05-04,若松,第6R,6号艇,4272 / B1 大場 広孝 福岡/福岡 44歳/55.1kg,32.62,48.66,55.1,-
2026-05-04,若松,第6R,1号艇,4364 / A1 池永 太 福岡/宮崎 41歳/52.2kg,46.23,68.34,52.2,-
2026-05-04,若松,第6R,4号艇,5008 / B1 羽野 諒 福岡/福岡 29歳/53.0kg,32.11,51.05,53.0,-
2026-05-04,若松,第6R,3号艇,4403 / A2 木下 大將 福岡/福岡 41歳/51.5kg,38.19,51.76,51.5,-
2026-05-04,若松,第7R,3号艇,5022 / B1 伊藤 尚汰 福岡/福岡 31歳/50.5kg,34.67,49.25,50.5,-
2026-05-04,若松,第7R,6号艇,4504 / A1 前田 将太 福岡/福岡 38歳/53.5kg,43.50,55.50,53.5,-
2026-05-04,若松,第8R,2号艇,4942 / A2 柴田 朋哉 福岡/福岡 35歳/53.3kg,43.16,58.42,53.3,-
2026-05-04,若松,第8R,1号艇,4545 / A1 岡村 慶太 福岡/福岡 38歳/53.2kg,30.57,47.67,53.2,-
2026-05-04,若松,第8R,5号艇,5426 / B2 甲斐 貴大 福岡/福岡 23歳/52.7kg,34.90,51.56,52.7,-
2026-05-04,若松,第8R,6号艇,3869 / B1 井芹 大志 福岡/熊本 50歳/54.8kg,35.53,54.82,54.8,-
2026-05-04,若松,第9R,6号艇,4566 / A1 塩田 北斗 福岡/福岡 38歳/53.0kg,31.12,47.45,53.0,-
2026-05-04,若松,第9R,1号艇,5105 / B1 富田 恕生 福岡/静岡 27歳/52.7kg,33.33,46.88,52.7,-
2026-05-04,若松,第9R,5号艇,4697 / B1 國弘 翔平 福岡/福岡 39歳/50.0kg,39.47,53.68,50.0,-
2026-05-04,若松,第9R,3号艇,3742 / B1 宮地 秀祈 福岡/福岡 51歳/52.0kg,27.94,45.59,52.0,-
2026-05-04,若松,第10R,3号艇,5177 / B1 松井 貫太 福岡/福岡 29歳/52.0kg,34.52,50.25,52.0,-
2026-05-04,若松,第10R,2号艇,4330 / A2 奈須 啓太 福岡/福岡 42歳/52.0kg,40.89,56.65,52.0,-
2026-05-04,若松,第10R,4号艇,4413 / A2 水摩 敦 福岡/福岡 39歳/52.1kg,31.79,52.31,52.1,-
2026-05-04,若松,第10R,1号艇,5303 / B1 土井 歩夢 福岡/福岡 23歳/52.0kg,36.32,51.74,52.0,-
2026-05-04,若松,第10R,5号艇,5073 / A2 上原 健次郎 福岡/沖縄 30歳/52.3kg,38.19,54.27,52.3,-
2026-05-04,若松,第11R,4号艇,3898 / A1 平田 忠則 福岡/福岡 49歳/52.4kg,35.23,54.40,52.4,-
2026-05-04,若松,第11R,3号艇,3853 / B1 岩崎 正哉 福岡/福岡 53歳/52.2kg,31.34,49.75,52.2,-
2026-05-04,若松,第11R,2号艇,5071 / B1 野見山 拓己 福岡/福岡 31歳/53.2kg,36.32,52.74,53.2,-
2026-05-04,若松,第11R,6号艇,4364 / A1 池永 太 福岡/宮崎 41歳/52.2kg,46.23,68.34,52.2,-
2026-05-04,若松,第12R,6号艇,4403 / A2 木下 大將 福岡/福岡 41歳/51.5kg,38.19,51.76,51.5,-
2026-05-04,若松,第12R,3号艇,4607 / A2 鶴田 勇雄 福岡/福岡 37歳/52.2kg,36.18,51.26,52.2,-
2026-05-04,若松,第12R,2号艇,4136 / A1 江夏 満 福岡/福岡 45歳/52.0kg,29.17,46.35,52.0,-
2026-05-04,若松,第12R,4号艇,4737 / A2 竹井 貴史 福岡/福岡 34歳/52.9kg,36.46,55.21,52.9,-
2026-05-04,福岡,第1R,4号艇,5144 / B1 中尾 彩香 福岡/沖縄 24歳/47.2kg,22.22,33.33,47.2,-
2026-05-04,福岡,第1R,5号艇,4958 / A2 溝口 海義也 福岡/福岡 30歳/54.8kg,38.46,58.97,54.8,-
2026-05-04,福岡,第1R,3号艇,5258 / B1 仲本 舜 福岡/沖縄 20歳/52.5kg,39.22,50.98,52.5,-
2026-05-04,福岡,第1R,1号艇,5308 / B1 藤森 拓海 福岡/福岡 21歳/53.6kg,36.73,51.02,53.6,-
2026-05-04,福岡,第2R,2号艇,5212 / B1 西川 拓利 福岡/福岡 27歳/52.0kg,8.33,30.56,52.0,-
2026-05-04,福岡,第2R,1号艇,4487 / B1 三原 司 福岡/福岡 39歳/52.4kg,32.50,52.50,52.4,-
2026-05-04,福岡,第2R,3号艇,5277 / B1 井上 未都 福岡/福岡 23歳/46.5kg,30.95,47.62,46.5,-
2026-05-04,福岡,第3R,5号艇,5198 / B1 奥村 明日香 福岡/福岡 24歳/44.0kg,27.78,33.33,44.0,-
2026-05-04,福岡,第3R,3号艇,5338 / B1 香月 大輝 福岡/福岡 25歳/52.0kg,43.59,58.97,52.0,-
2026-05-04,福岡,第3R,1号艇,5276 / B1 大島 隆乃介 福岡/福岡 24歳/52.0kg,13.51,32.43,52.0,-
2026-05-04,福岡,第3R,2号艇,4236 / A1 松村 敏 福岡/熊本 42歳/52.5kg,31.71,48.78,52.5,-
2026-05-04,福岡,第4R,2号艇,5192 / A2 中尾 優香 福岡/沖縄 24歳/47.7kg,22.86,40.00,47.7,-
2026-05-04,福岡,第4R,4号艇,5244 / B1 黒田 剛 福岡/福岡 25歳/52.0kg,39.47,55.26,52.0,-
2026-05-04,福岡,第4R,5号艇,5274 / B1 城間 盛渚 福岡/沖縄 24歳/52.0kg,41.03,61.54,52.0,-
2026-05-04,福岡,第4R,1号艇,5268 / B1 山本 幸也 福岡/福岡 25歳/55.3kg,38.46,56.41,55.3,-
2026-05-04,福岡,第5R,1号艇,4234 / B1 野相 弘司 福岡/福岡 42歳/55.1kg,21.95,39.02,55.1,-
2026-05-04,福岡,第5R,4号艇,4892 / B1 柴田 直哉 福岡/福岡 35歳/52.3kg,15.63,18.75,52.3,-
2026-05-04,福岡,第5R,5号艇,5258 / B1 仲本 舜 福岡/沖縄 20歳/52.5kg,39.22,50.98,52.5,-
2026-05-04,福岡,第6R,1号艇,4899 / B1 占部 一真 福岡/福岡 34歳/52.0kg,44.19,72.09,52.0,-
2026-05-04,福岡,第6R,3号艇,4957 / B1 竹之内 極 福岡/鹿児島 30歳/55.4kg,26.32,36.84,55.4,-
2026-05-04,福岡,第6R,5号艇,5144 / B1 中尾 彩香 福岡/沖縄 24歳/47.2kg,22.22,33.33,47.2,-
2026-05-04,福岡,第6R,4号艇,5438 / B2 星田 夢結 福岡/福岡 20歳/49.7kg,48.72,58.97,49.7,-
2026-05-04,福岡,第7R,6号艇,4122 / A2 安東 幸治 福岡/福岡 44歳/54.8kg,33.33,47.62,54.8,-
2026-05-04,福岡,第7R,2号艇,5308 / B1 藤森 拓海 福岡/福岡 21歳/53.6kg,36.73,51.02,53.6,-
2026-05-04,福岡,第7R,3号艇,5409 / B2 宮本 琉正 福岡/沖縄 20歳/55.3kg,0.00,11.76,55.3,-
2026-05-04,福岡,第8R,6号艇,5268 / B1 山本 幸也 福岡/福岡 25歳/55.3kg,38.46,56.41,55.3,-
2026-05-04,福岡,第8R,2号艇,5351 / B1 齊藤 廉 福岡/福岡 21歳/52.1kg,20.00,28.89,52.1,-
2026-05-04,福岡,第8R,3号艇,5284 / B2 嘉手苅 徹哉 福岡/沖縄 27歳/52.0kg,50.00,72.22,52.0,-
2026-05-04,福岡,第8R,5号艇,4522 / A1 古澤 光紀 福岡/福岡 38歳/53.3kg,37.04,48.15,53.3,-
2026-05-04,福岡,第9R,2号艇,4487 / B1 三原 司 福岡/福岡 39歳/52.4kg,32.50,52.50,52.4,-
2026-05-04,福岡,第9R,3号艇,4023 / B1 柴田 友和 福岡/福岡 48歳/52.0kg,28.95,39.47,52.0,-
2026-05-04,福岡,第9R,4号艇,4892 / B1 柴田 直哉 福岡/福岡 35歳/52.3kg,15.63,18.75,52.3,-
2026-05-04,福岡,第9R,5号艇,5192 / A2 中尾 優香 福岡/沖縄 24歳/47.7kg,22.86,40.00,47.7,-
2026-05-04,福岡,第10R,3号艇,4773 / A2 中川 りな 福岡/福岡 32歳/50.0kg,43.90,60.98,50.0,-
2026-05-04,福岡,第10R,2号艇,4234 / B1 野相 弘司 福岡/福岡 42歳/55.1kg,21.95,39.02,55.1,-
2026-05-04,福岡,第10R,4号艇,4363 / A2 大野 芳顕 福岡/福岡 41歳/52.8kg,26.32,52.63,52.8,-
2026-05-04,福岡,第11R,1号艇,4679 / A1 植田 太一 福岡/福岡 36歳/56.7kg,40.00,57.50,56.7,-
2026-05-04,福岡,第11R,6号艇,5274 / B1 城間 盛渚 福岡/沖縄 24歳/52.0kg,41.03,61.54,52.0,-
2026-05-04,福岡,第11R,2号艇,4424 / A2 松尾 昂明 福岡/福岡 40歳/52.0kg,39.02,56.10,52.0,-
2026-05-04,福岡,第12R,1号艇,4848 / A1 仲谷 颯仁 福岡/福岡 31歳/52.0kg,18.60,44.19,52.0,-
2026-05-04,福岡,第12R,3号艇,4932 / A1 新開 航 福岡/福岡 30歳/52.0kg,48.72,71.79,52.0,-
2026-05-04,福岡,第12R,4号艇,5018 / A1 竹下 大樹 福岡/福岡 27歳/52.6kg,50.00,70.00,52.6,-
