日付,場,レース,枠番,選手情報,当地勝率,当地2連対率,モーター2連対率,着順
2026-05-05,琵琶湖,第7R,3号艇,3432 / B1 宮迫 暢彦 大阪/大阪 57歳/52.5kg,20.00,26.67,52.5,-
2026-05-05,琵琶湖,第7R,4号艇,4943 / B1 八木 治樹 愛知/愛知 35歳/53.0kg,0.00,0.00,53.0,-
2026-05-05,琵琶湖,第8R,3号艇,4411 / A2 沢田 昭宏 大阪/大阪 40歳/53.3kg,42.86,42.86,53.3,-
2026-05-05,琵琶湖,第8R,6号艇,4677 / B2 片橋 幸貴 滋賀/京都 37歳/54.4kg,37.50,56.25,54.4,-
2026-05-05,琵琶湖,第8R,2号艇,4462 / B1 夏山 亮平 大阪/大阪 39歳/56.1kg,0.00,33.33,56.1,-
2026-05-05,琵琶湖,第8R,1号艇,4649 / A2 和田 操拓 滋賀/京都 41歳/52.0kg,40.00,40.00,52.0,-
2026-05-05,琵琶湖,第9R,1号艇,3885 / B1 久田 武 愛知/愛知 52歳/52.3kg,0.00,14.29,52.3,-
2026-05-05,琵琶湖,第9R,6号艇,3893 / B1 汐崎 正則 愛知/愛知 50歳/52.2kg,0.00,16.67,52.2,-
2026-05-05,琵琶湖,第9R,3号艇,4120 / A2 柘植 政浩 滋賀/滋賀 44歳/51.0kg,14.29,28.57,51.0,-
2026-05-05,琵琶湖,第9R,5号艇,3915 / A2 繁野谷 圭介 大阪/大阪 52歳/52.2kg,16.67,16.67,52.2,-
2026-05-05,琵琶湖,第10R,2号艇,4686 / A1 丸野 一樹 滋賀/京都 34歳/52.6kg,44.44,44.44,52.6,-
2026-05-05,琵琶湖,第10R,6号艇,4137 / A1 君島 秀三 滋賀/滋賀 45歳/52.0kg,50.00,66.67,52.0,-
2026-05-05,琵琶湖,第10R,4号艇,5115 / B2 香川 颯太 滋賀/京都 26歳/52.1kg,46.67,60.00,52.1,-
2026-05-05,琵琶湖,第10R,3号艇,3721 / A1 守田 俊介 滋賀/京都 50歳/53.0kg,22.22,44.44,53.0,-
2026-05-05,琵琶湖,第11R,6号艇,4761 / A2 山田 晃大 滋賀/滋賀 36歳/52.1kg,12.50,37.50,52.1,-
2026-05-05,琵琶湖,第11R,5号艇,4388 / A2 是澤 孝宏 滋賀/京都 40歳/51.5kg,28.57,42.86,51.5,-
2026-05-05,琵琶湖,第11R,4号艇,4405 / B1 南野 利騰 福井/石川 40歳/53.7kg,42.86,42.86,53.7,-
2026-05-05,琵琶湖,第11R,3号艇,5229 / A2 吉川 晴人 滋賀/滋賀 23歳/54.0kg,58.82,88.24,54.0,-
2026-05-05,琵琶湖,第12R,5号艇,5280 / A2 廣瀬 凜 滋賀/京都 23歳/52.0kg,62.50,62.50,52.0,-
2026-05-05,琵琶湖,第12R,1号艇,4448 / A1 青木 玄太 滋賀/滋賀 39歳/52.3kg,38.46,61.54,52.3,-
2026-05-05,琵琶湖,第12R,4号艇,3918 / A2 深井 利寿 滋賀/滋賀 51歳/51.0kg,9.09,45.45,51.0,-
2026-05-05,琵琶湖,第12R,2号艇,4743 / A1 木村 仁紀 滋賀/京都 33歳/52.5kg,25.00,62.50,52.5,-
2026-05-05,丸亀,第6R,3号艇,4825 / A1 倉持 莉々 東京/茨城 32歳/47.3kg,45.86,62.43,47.3,-
2026-05-05,丸亀,第7R,2号艇,3618 / A1 海野 ゆかり 広島/広島 52歳/45.0kg,35.87,53.26,45.0,-
2026-05-05,丸亀,第8R,5号艇,4900 / A2 中田 夕貴 埼玉/埼玉 33歳/47.2kg,35.14,48.65,47.2,-
2026-05-05,丸亀,第8R,4号艇,5019 / A2 柴田 百恵 静岡/静岡 26歳/44.5kg,29.89,48.28,44.5,-
2026-05-05,丸亀,第9R,2号艇,4530 / A1 小野 生奈 福岡/福岡 37歳/47.0kg,33.86,47.62,47.0,-
2026-05-05,丸亀,第9R,6号艇,5163 / A1 清水 愛海 山口/山口 26歳/46.5kg,29.95,50.27,46.5,-
2026-05-05,丸亀,第9R,3号艇,5188 / A2 武井 莉里佳 兵庫/兵庫 25歳/44.5kg,36.17,52.66,44.5,-
2026-05-05,丸亀,第10R,4号艇,4456 / A1 鎌倉 涼 大阪/大阪 37歳/45.5kg,28.73,46.96,45.5,-
2026-05-05,丸亀,第10R,3号艇,4611 / A2 今井 美亜 福井/富山 35歳/47.0kg,29.61,39.66,47.0,-
2026-05-05,丸亀,第11R,4号艇,4050 / A1 田口 節子 岡山/岡山 45歳/47.0kg,31.76,48.65,47.0,-
2026-05-05,丸亀,第11R,6号艇,4825 / A1 倉持 莉々 東京/茨城 32歳/47.3kg,45.86,62.43,47.3,-
2026-05-05,丸亀,第11R,5号艇,5218 / A2 山田 理央 香川/愛媛 25歳/46.5kg,39.27,58.64,46.5,-
2026-05-05,丸亀,第11R,1号艇,4190 / A1 長嶋 万記 静岡/静岡 44歳/49.2kg,28.34,47.06,49.2,-
2026-05-05,宮島,第1R,1号艇,4563 / B1 齋藤 真之 岡山/岡山 38歳/52.8kg,35.71,53.57,52.8,-
2026-05-05,宮島,第1R,2号艇,5181 / B1 森 智哉 岡山/岡山 28歳/52.0kg,36.03,55.88,52.0,-
2026-05-05,宮島,第1R,3号艇,3615 / B1 横田 茂 広島/広島 53歳/51.5kg,40.17,52.14,51.5,-
2026-05-05,宮島,第1R,5号艇,5343 / B1 小林 礼央 広島/広島 23歳/52.0kg,36.15,53.08,52.0,-
2026-05-05,宮島,第1R,6号艇,5431 / B2 得山 大輝 広島/広島 21歳/50.5kg,39.10,56.39,50.5,-
2026-05-05,宮島,第2R,1号艇,4434 / A1 田中 辰彦 広島/広島 40歳/52.7kg,29.49,51.28,52.7,-
2026-05-05,宮島,第2R,3号艇,4811 / B1 向井田 佑紀 広島/広島 36歳/51.0kg,37.18,51.92,51.0,-
2026-05-05,宮島,第2R,4号艇,4416 / B1 三宅 健太 広島/広島 39歳/52.0kg,29.92,46.46,52.0,-
2026-05-05,宮島,第3R,2号艇,3436 / A2 柏野 幸二 岡山/岡山 57歳/51.0kg,39.24,55.06,51.0,-
2026-05-05,宮島,第3R,6号艇,5154 / B1 村松 栄太 広島/広島 29歳/52.2kg,39.10,47.37,52.2,-
2026-05-05,宮島,第3R,3号艇,4600 / A2 井内 将太郎 広島/広島 41歳/52.7kg,29.01,45.04,52.7,-
2026-05-05,宮島,第3R,1号艇,5363 / B2 山本 凱立 広島/広島 26歳/51.5kg,41.26,53.15,51.5,-
2026-05-05,宮島,第4R,4号艇,4374 / B1 永田 義紘 広島/広島 42歳/51.5kg,29.05,45.95,51.5,-
2026-05-05,宮島,第4R,2号艇,4872 / B1 山下 流心 広島/広島 33歳/53.2kg,32.89,55.26,53.2,-
2026-05-05,宮島,第4R,6号艇,5401 / B2 谷 海夏人 広島/広島 23歳/52.4kg,42.96,56.34,52.4,-
2026-05-05,宮島,第5R,1号艇,4564 / B1 山本 景士郎 広島/広島 38歳/52.4kg,29.63,46.30,52.4,-
2026-05-05,宮島,第5R,3号艇,4798 / A1 浜先 真範 広島/広島 33歳/52.7kg,40.91,55.19,52.7,-
2026-05-05,宮島,第5R,2号艇,4563 / B1 齋藤 真之 岡山/岡山 38歳/52.8kg,35.71,53.57,52.8,-
2026-05-05,宮島,第6R,3号艇,5243 / A2 三馬 崇史 広島/広島 25歳/54.4kg,39.86,57.43,54.4,-
2026-05-05,宮島,第6R,4号艇,4429 / B1 豊田 泰洋 広島/広島 40歳/57.9kg,30.33,47.54,57.9,-
2026-05-05,宮島,第6R,5号艇,5343 / B1 小林 礼央 広島/広島 23歳/52.0kg,36.15,53.08,52.0,-
2026-05-05,宮島,第6R,6号艇,4991 / A2 宗行 治哉 広島/広島 28歳/52.0kg,39.55,57.46,52.0,-
2026-05-05,宮島,第7R,1号艇,4410 / B1 井上 大輔 岡山/岡山 40歳/52.0kg,32.68,49.02,52.0,-
2026-05-05,宮島,第7R,6号艇,3430 / B1 角浜 修 広島/広島 58歳/53.0kg,31.85,49.63,53.0,-
2026-05-05,宮島,第7R,5号艇,5431 / B2 得山 大輝 広島/広島 21歳/50.5kg,39.10,56.39,50.5,-
2026-05-05,宮島,第8R,4号艇,3615 / B1 横田 茂 広島/広島 53歳/51.5kg,40.17,52.14,51.5,-
2026-05-05,宮島,第8R,5号艇,4600 / A2 井内 将太郎 広島/広島 41歳/52.7kg,29.01,45.04,52.7,-
2026-05-05,宮島,第8R,2号艇,3411 / B1 池上 隆行 広島/広島 56歳/51.0kg,38.66,52.10,51.0,-
2026-05-05,宮島,第9R,4号艇,3797 / B1 岩井 繁 広島/広島 52歳/58.5kg,30.15,44.85,58.5,-
2026-05-05,宮島,第9R,5号艇,4835 / B1 橋本 明 広島/広島 37歳/52.8kg,32.69,48.72,52.8,-
2026-05-05,宮島,第9R,3号艇,5154 / B1 村松 栄太 広島/広島 29歳/52.2kg,39.10,47.37,52.2,-
2026-05-05,宮島,第10R,4号艇,5222 / A2 津田 陸翔 広島/広島 25歳/52.0kg,32.33,57.14,52.0,-
2026-05-05,宮島,第10R,1号艇,4886 / A1 入海 馨 岡山/岡山 30歳/54.1kg,46.81,61.70,54.1,-
2026-05-05,宮島,第10R,2号艇,4423 / B1 坂口 貴彦 岡山/岡山 37歳/54.0kg,38.10,54.76,54.0,-
2026-05-05,宮島,第11R,3号艇,3212 / B1 亀本 勇樹 広島/広島 64歳/57.8kg,41.43,56.43,57.8,-
2026-05-05,宮島,第11R,2号艇,4292 / A1 麻生 慎介 広島/広島 41歳/52.3kg,41.03,54.49,52.3,-
2026-05-05,宮島,第11R,1号艇,4771 / A1 下寺 秀和 広島/広島 33歳/53.9kg,37.40,59.35,53.9,-
2026-05-05,宮島,第11R,4号艇,3920 / A2 正木 聖賢 広島/広島 51歳/54.5kg,28.57,47.90,54.5,-
2026-05-05,宮島,第12R,5号艇,3719 / A1 辻 栄蔵 広島/広島 51歳/52.2kg,37.31,53.73,52.2,-
2026-05-05,宮島,第12R,2号艇,4398 / A1 船岡 洋一郎 広島/広島 39歳/52.6kg,31.11,51.11,52.6,-
2026-05-05,宮島,第12R,1号艇,4471 / A1 新田 泰章 広島/広島 39歳/52.0kg,33.78,45.95,52.0,-
2026-05-05,徳山,第6R,5号艇,5148 / B1 松本 怜 福岡/福岡 32歳/46.5kg,36.67,51.67,46.5,-
2026-05-05,徳山,第6R,3号艇,3507 / B1 藤井 徹 大阪/大阪 54歳/52.1kg,26.79,39.29,52.1,-
2026-05-05,徳山,第7R,3号艇,4592 / B1 小林 孝弘 山口/山口 45歳/52.1kg,44.17,64.17,52.1,-
2026-05-05,徳山,第7R,1号艇,4736 / A1 高倉 和士 福岡/福岡 34歳/51.5kg,35.00,54.17,51.5,-
2026-05-05,徳山,第8R,6号艇,4240 / A2 今井 裕梨 群馬/群馬 42歳/44.5kg,25.00,40.18,44.5,-
2026-05-05,徳山,第8R,1号艇,4367 / B1 山口 修路 福岡/福岡 40歳/52.2kg,34.75,45.76,52.2,-
2026-05-05,徳山,第9R,4号艇,4956 / B2 齊藤 大将 東京/千葉 30歳/55.0kg,28.95,42.98,55.0,-
2026-05-05,徳山,第9R,5号艇,4831 / A1 羽野 直也 福岡/福岡 31歳/54.0kg,36.59,48.78,54.0,-
2026-05-05,徳山,第9R,6号艇,5254 / B1 羽田 妃希 愛知/愛知 23歳/47.0kg,39.34,53.28,47.0,-
2026-05-05,徳山,第10R,3号艇,4544 / A1 松田 大志郎 福岡/福岡 38歳/52.0kg,31.67,49.17,52.0,-
2026-05-05,徳山,第10R,6号艇,4031 / B1 飯島 誠 埼玉/埼玉 47歳/52.5kg,36.59,58.54,52.5,-
2026-05-05,徳山,第11R,2号艇,4179 / B1 広次 修 山口/山口 43歳/52.0kg,33.87,55.65,52.0,-
2026-05-05,徳山,第11R,4号艇,4523 / A2 中村 辰也 長崎/長崎 38歳/53.0kg,23.48,46.09,53.0,-
2026-05-05,徳山,第11R,1号艇,5330 / A2 安河内鈴之介 福岡/福岡 22歳/50.0kg,31.36,45.76,50.0,-
2026-05-05,徳山,第11R,3号艇,3551 / B1 藤田 美代 福岡/福岡 54歳/45.5kg,35.90,58.12,45.5,-
2026-05-05,徳山,第12R,4号艇,4514 / A1 上條 嘉嗣 大阪/大阪 36歳/52.5kg,38.66,56.30,52.5,-
2026-05-05,徳山,第12R,5号艇,4736 / A1 高倉 和士 福岡/福岡 34歳/51.5kg,35.00,54.17,51.5,-
2026-05-05,徳山,第12R,6号艇,4437 / A1 中田 元泰 香川/香川 39歳/54.2kg,32.52,47.97,54.2,-
2026-05-05,徳山,第12R,3号艇,4225 / A2 土屋 千明 群馬/群馬 43歳/46.0kg,28.32,48.67,46.0,-
