日付,場,レース,枠番,選手情報,当地勝率,当地2連対率,モーター2連対率,着順
2026-05-03,児島,第7R,1号艇,4204 / B1 柴田 大輔 福岡/福岡 43歳/52.0kg,30.56,37.96,52.0,-
2026-05-03,児島,第8R,3号艇,4574 / B1 東 潤樹 広島/愛媛 37歳/52.9kg,38.18,56.36,52.9,-
2026-05-03,児島,第8R,1号艇,3357 / B1 福島 陽子 岡山/岡山 57歳/48.0kg,36.04,49.55,48.0,-
2026-05-03,児島,第8R,2号艇,4441 / A2 末永 由楽 岡山/岡山 39歳/52.6kg,31.73,44.23,52.6,-
2026-05-03,児島,第9R,2号艇,3908 / A1 重成 一人 香川/香川 47歳/56.3kg,32.71,49.53,56.3,-
2026-05-03,児島,第9R,4号艇,5111 / B2 三村 岳人 岡山/岡山 26歳/51.0kg,36.70,54.13,51.0,-
2026-05-03,児島,第9R,5号艇,3949 / B1 今出 晋二 岡山/岡山 50歳/56.3kg,35.45,55.45,56.3,-
2026-05-03,児島,第9R,3号艇,5373 / B2 諏訪 玲奈 岡山/岡山 23歳/47.3kg,37.96,53.70,47.3,-
2026-05-03,児島,第9R,6号艇,4089 / A2 妹尾 忠幸 岡山/岡山 45歳/54.2kg,38.68,48.11,54.2,-
2026-05-03,児島,第10R,4号艇,4537 / A1 渡邉 和将 岡山/岡山 36歳/51.5kg,43.27,60.58,51.5,-
2026-05-03,児島,第10R,2号艇,4853 / B2 前原 哉 岡山/岡山 31歳/45.5kg,34.26,52.78,45.5,-
2026-05-03,児島,第11R,6号艇,3300 / A1 川崎 智幸 岡山/岡山 59歳/52.6kg,40.82,59.18,52.6,-
2026-05-03,児島,第11R,1号艇,4584 / A1 村岡 賢人 岡山/鳥取 36歳/52.4kg,33.33,53.15,52.4,-
2026-05-03,児島,第12R,6号艇,3874 / A1 山本 寛久 岡山/岡山 49歳/52.1kg,31.68,46.53,52.1,-
2026-05-03,児島,第12R,1号艇,5189 / A2 藤原 早菜 岡山/岡山 25歳/46.5kg,43.69,56.31,46.5,-
2026-05-03,児島,第12R,4号艇,4762 / A1 藤原 啓史朗 岡山/岡山 36歳/50.0kg,33.96,49.06,50.0,-
2026-05-03,児島,第12R,2号艇,5170 / B1 佐藤 太亮 岡山/岡山 25歳/52.0kg,35.85,49.06,52.0,-
2026-05-03,福岡,第1R,5号艇,5284 / B2 嘉手苅 徹哉 福岡/沖縄 27歳/52.0kg,50.00,72.22,52.0,-
2026-05-03,福岡,第1R,2号艇,4957 / B1 竹之内 極 福岡/鹿児島 30歳/55.2kg,26.32,36.84,55.2,-
2026-05-03,福岡,第1R,6号艇,5018 / A1 竹下 大樹 福岡/福岡 27歳/53.0kg,50.00,70.00,53.0,-
2026-05-03,福岡,第2R,4号艇,5351 / B1 齊藤 廉 福岡/福岡 21歳/52.0kg,20.00,28.89,52.0,-
2026-05-03,福岡,第2R,2号艇,4773 / A2 中川 りな 福岡/福岡 32歳/50.0kg,43.90,60.98,50.0,-
2026-05-03,福岡,第2R,6号艇,4640 / A2 山ノ内 雅人 福岡/福岡 35歳/52.0kg,22.73,36.36,52.0,-
2026-05-03,福岡,第3R,1号艇,5338 / B1 香月 大輝 福岡/福岡 25歳/52.0kg,43.59,58.97,52.0,-
2026-05-03,福岡,第3R,3号艇,4958 / A2 溝口 海義也 福岡/福岡 30歳/55.1kg,38.46,58.97,55.1,-
2026-05-03,福岡,第4R,2号艇,5276 / B1 大島 隆乃介 福岡/福岡 24歳/52.0kg,13.51,32.43,52.0,-
2026-05-03,福岡,第4R,3号艇,5244 / B1 黒田 剛 福岡/福岡 25歳/52.0kg,39.47,55.26,52.0,-
2026-05-03,福岡,第4R,5号艇,4256 / A1 渡辺 浩司 福岡/大分 42歳/52.0kg,27.03,43.24,52.0,-
2026-05-03,福岡,第4R,6号艇,4079 / A2 出畑 孝典 福岡/福岡 47歳/52.0kg,8.57,14.29,52.0,-
2026-05-03,福岡,第5R,1号艇,5286 / B1 坂井 滉哉 福岡/福岡 26歳/51.0kg,47.06,55.88,51.0,-
2026-05-03,福岡,第5R,2号艇,5144 / B1 中尾 彩香 福岡/沖縄 24歳/47.1kg,22.22,33.33,47.1,-
2026-05-03,福岡,第5R,4号艇,4899 / B1 占部 一真 福岡/福岡 34歳/52.0kg,44.19,72.09,52.0,-
2026-05-03,福岡,第6R,6号艇,5277 / B1 井上 未都 福岡/福岡 23歳/46.5kg,30.95,47.62,46.5,-
2026-05-03,福岡,第6R,2号艇,5268 / B1 山本 幸也 福岡/福岡 25歳/55.0kg,38.46,56.41,55.0,-
2026-05-03,福岡,第6R,1号艇,5438 / B2 星田 夢結 福岡/福岡 20歳/49.6kg,48.72,58.97,49.6,-
2026-05-03,福岡,第7R,1号艇,5308 / B1 藤森 拓海 福岡/福岡 21歳/53.7kg,36.73,51.02,53.7,-
2026-05-03,福岡,第7R,2号艇,5192 / A2 中尾 優香 福岡/沖縄 24歳/47.7kg,22.86,40.00,47.7,-
2026-05-03,福岡,第7R,4号艇,4640 / A2 山ノ内 雅人 福岡/福岡 35歳/52.0kg,22.73,36.36,52.0,-
2026-05-03,福岡,第7R,6号艇,4236 / A1 松村 敏 福岡/熊本 42歳/52.5kg,31.71,48.78,52.5,-
2026-05-03,福岡,第8R,3号艇,5258 / B1 仲本 舜 福岡/沖縄 20歳/52.6kg,39.22,50.98,52.6,-
2026-05-03,福岡,第8R,1号艇,4892 / B1 柴田 直哉 福岡/福岡 35歳/52.0kg,15.63,18.75,52.0,-
2026-05-03,福岡,第8R,5号艇,4079 / A2 出畑 孝典 福岡/福岡 47歳/52.0kg,8.57,14.29,52.0,-
2026-05-03,福岡,第8R,2号艇,5198 / B1 奥村 明日香 福岡/福岡 24歳/43.5kg,27.78,33.33,43.5,-
2026-05-03,福岡,第9R,5号艇,4885 / B2 大山 千広 福岡/福岡 30歳/47.3kg,24.32,48.65,47.3,-
2026-05-03,福岡,第9R,1号艇,4957 / B1 竹之内 極 福岡/鹿児島 30歳/55.2kg,26.32,36.84,55.2,-
2026-05-03,福岡,第9R,2号艇,4023 / B1 柴田 友和 福岡/福岡 48歳/52.0kg,28.95,39.47,52.0,-
2026-05-03,福岡,第10R,4号艇,4679 / A1 植田 太一 福岡/福岡 36歳/55.8kg,40.00,57.50,55.8,-
2026-05-03,福岡,第10R,6号艇,4256 / A1 渡辺 浩司 福岡/大分 42歳/52.0kg,27.03,43.24,52.0,-
2026-05-03,福岡,第10R,2号艇,4555 / A2 富永 大一 福岡/福岡 36歳/52.1kg,45.95,54.05,52.1,-
2026-05-03,福岡,第10R,1号艇,4684 / A2 楠原 翔太 福岡/福岡 35歳/52.0kg,30.00,35.00,52.0,-
2026-05-03,福岡,第11R,3号艇,5018 / A1 竹下 大樹 福岡/福岡 27歳/53.0kg,50.00,70.00,53.0,-
2026-05-03,福岡,第11R,1号艇,4958 / A2 溝口 海義也 福岡/福岡 30歳/55.1kg,38.46,58.97,55.1,-
2026-05-03,福岡,第11R,2号艇,4234 / B1 野相 弘司 福岡/福岡 42歳/55.4kg,21.95,39.02,55.4,-
2026-05-03,福岡,第11R,4号艇,4424 / A2 松尾 昂明 福岡/福岡 40歳/52.0kg,39.02,56.10,52.0,-
2026-05-03,福岡,第12R,1号艇,4236 / A1 松村 敏 福岡/熊本 42歳/52.3kg,31.71,48.78,52.3,-
2026-05-03,福岡,第12R,3号艇,5274 / B1 城間 盛渚 福岡/沖縄 24歳/51.5kg,41.03,61.54,51.5,-
2026-05-03,唐津,第1R,2号艇,3784 / B1 中島 友和 佐賀/佐賀 49歳/52.8kg,27.78,50.00,52.8,-
2026-05-03,唐津,第1R,3号艇,4874 / B1 池田 奈津美 福岡/福岡 32歳/51.5kg,50.00,69.57,51.5,-
2026-05-03,唐津,第1R,4号艇,5412 / B2 久保田 凪紗 佐賀/福岡 20歳/44.0kg,19.44,55.56,44.0,-
2026-05-03,唐津,第1R,5号艇,3998 / B1 冨成 謙児 佐賀/佐賀 46歳/51.5kg,34.48,51.72,51.5,-
2026-05-03,唐津,第2R,5号艇,5121 / A1 定松 勇樹 佐賀/福岡 24歳/52.2kg,29.73,48.65,52.2,-
2026-05-03,唐津,第2R,2号艇,5214 / B1 田中 宏典 佐賀/福岡 26歳/52.9kg,55.26,65.79,52.9,-
2026-05-03,唐津,第2R,1号艇,5462 / B2 山浦 槙 佐賀/佐賀 19歳/48.0kg,38.24,70.59,48.0,-
2026-05-03,唐津,第3R,1号艇,4027 / B1 松江 秀徳 佐賀/佐賀 48歳/52.7kg,21.88,43.75,52.7,-
2026-05-03,唐津,第3R,6号艇,3459 / B1 中野 和裕 佐賀/佐賀 59歳/53.0kg,42.86,53.57,53.0,-
2026-05-03,唐津,第3R,5号艇,4500 / A1 山田 康二 佐賀/佐賀 38歳/53.8kg,25.93,44.44,53.8,-
2026-05-03,唐津,第3R,3号艇,4803 / B1 飯田 庄吾 福岡/福岡 32歳/54.2kg,40.48,57.14,54.2,-
2026-05-03,唐津,第3R,2号艇,5417 / B2 小柳 勝希 佐賀/佐賀 20歳/51.5kg,40.00,56.67,51.5,-
2026-05-03,唐津,第4R,4号艇,4320 / A1 峰 竜太 佐賀/佐賀 41歳/52.0kg,33.33,46.67,52.0,-
2026-05-03,唐津,第4R,2号艇,4395 / B1 下河 雅史 福岡/福岡 39歳/55.2kg,31.43,40.00,55.2,-
2026-05-03,唐津,第4R,1号艇,5270 / B1 小玉 啓太 佐賀/佐賀 25歳/53.0kg,25.81,35.48,53.0,-
2026-05-03,唐津,第5R,4号艇,4092 / B1 岡部 大輔 佐賀/佐賀 45歳/52.0kg,13.79,24.14,52.0,-
2026-05-03,唐津,第5R,3号艇,4196 / B1 田中 太一郎 佐賀/佐賀 44歳/52.2kg,38.89,50.00,52.2,-
2026-05-03,唐津,第5R,1号艇,3623 / A1 深川 真二 佐賀/佐賀 51歳/50.5kg,40.00,48.57,50.5,-
2026-05-03,唐津,第6R,3号艇,4515 / A2 藤田 浩人 佐賀/佐賀 39歳/52.1kg,22.22,44.44,52.1,-
2026-05-03,唐津,第6R,2号艇,4006 / B1 小野 勇作 佐賀/佐賀 47歳/49.5kg,24.32,43.24,49.5,-
2026-05-03,唐津,第6R,1号艇,4503 / A1 上野 真之介 佐賀/佐賀 38歳/52.0kg,43.24,62.16,52.0,-
2026-05-03,唐津,第6R,4号艇,5389 / B2 恵良 琴美 福岡/福岡 18歳/43.5kg,56.00,72.00,43.5,-
2026-05-03,唐津,第6R,6号艇,5214 / B1 田中 宏典 佐賀/福岡 26歳/52.9kg,55.26,65.79,52.9,-
2026-05-03,唐津,第7R,5号艇,4143 / B1 浦田 晃嗣 佐賀/佐賀 44歳/55.5kg,41.18,64.71,55.5,-
2026-05-03,唐津,第7R,6号艇,4947 / B1 間庭 菜摘 福岡/福岡 33歳/46.5kg,44.74,57.89,46.5,-
2026-05-03,唐津,第7R,2号艇,4445 / A1 宮地 元輝 佐賀/佐賀 39歳/53.2kg,31.43,45.71,53.2,-
2026-05-03,唐津,第7R,4号艇,5462 / B2 山浦 槙 佐賀/佐賀 19歳/48.0kg,38.24,70.59,48.0,-
2026-05-03,唐津,第8R,5号艇,5142 / A1 常住 蓮 佐賀/佐賀 25歳/51.0kg,31.43,54.29,51.0,-
2026-05-03,唐津,第8R,4号艇,3809 / B1 吉田 光 佐賀/佐賀 50歳/51.0kg,36.11,52.78,51.0,-
2026-05-03,唐津,第9R,2号艇,4969 / B1 町田 洸希 長崎/長崎 34歳/52.0kg,32.14,50.00,52.0,-
2026-05-03,唐津,第9R,1号艇,4320 / A1 峰 竜太 佐賀/佐賀 41歳/52.0kg,33.33,46.67,52.0,-
2026-05-03,唐津,第9R,6号艇,4874 / B1 池田 奈津美 福岡/福岡 32歳/51.5kg,50.00,69.57,51.5,-
2026-05-03,唐津,第10R,6号艇,5270 / B1 小玉 啓太 佐賀/佐賀 25歳/52.9kg,25.81,35.48,52.9,-
2026-05-03,唐津,第10R,4号艇,5084 / A1 末永 和也 佐賀/佐賀 27歳/52.1kg,35.14,48.65,52.1,-
2026-05-03,唐津,第10R,1号艇,5417 / B2 小柳 勝希 佐賀/佐賀 20歳/51.0kg,40.00,56.67,51.0,-
2026-05-03,唐津,第10R,3号艇,5121 / A1 定松 勇樹 佐賀/福岡 24歳/52.0kg,29.73,48.65,52.0,-
2026-05-03,唐津,第11R,3号艇,4624 / A1 高田 明 佐賀/佐賀 41歳/51.0kg,41.03,58.97,51.0,-
2026-05-03,唐津,第11R,1号艇,4503 / A1 上野 真之介 佐賀/佐賀 38歳/52.0kg,43.24,62.16,52.0,-
2026-05-03,唐津,第11R,4号艇,5240 / B1 高橋 龍治 福岡/福岡 25歳/54.6kg,46.15,65.38,54.6,-
2026-05-03,唐津,第11R,2号艇,4094 / B1 中島 真二 福岡/福岡 44歳/52.5kg,40.54,45.95,52.5,-
2026-05-03,唐津,第12R,4号艇,4395 / B1 下河 雅史 福岡/福岡 39歳/55.2kg,31.43,40.00,55.2,-
2026-05-03,唐津,第12R,2号艇,4734 / A1 安河内 将 佐賀/佐賀 36歳/52.0kg,44.83,58.62,52.0,-
2026-05-03,唐津,第12R,1号艇,4652 / A2 酒見 峻介 佐賀/兵庫 40歳/51.5kg,44.83,62.07,51.5,-
