date,stadium,rno,combo,local_3ren,st,course,kimarite,motor,boat,racer_rank,exh_time,turn_time,water_type,in_rate,national_win_rate,national_2nd_rate,wind_speed,is_headwind,is_tailwind,grade_score,is_rough_sign,target
2026-09-05,22,11,6-1-3,47.27333333333333,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-2-5,64.94666666666667,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-1-5,64.94666666666667,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-1-5,68.10666666666667,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-1-5,54.870000000000005,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-1-4,54.870000000000005,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-1-4,34.03666666666667,0.16,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-2-6,44.11333333333334,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-1-6,44.11333333333334,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-1-6,47.27333333333333,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-1-6,34.03666666666667,0.16,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-1-6,40.833333333333336,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-1-5,40.833333333333336,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-3-2,71.38666666666667,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-3-1,71.38666666666667,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-2-1,71.38666666666667,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-2-1,58.15,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-2-1,64.94666666666667,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-2-1,44.11333333333334,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-3-4,61.31,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-3-4,65.42333333333333,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-2-4,65.42333333333333,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-2-3,65.42333333333333,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-2-3,72.22,0.15,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-2-3,51.38666666666666,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-3-5,68.10666666666667,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-3-5,72.22,0.15,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-2-5,72.22,0.15,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-2-5,58.98333333333333,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-2-4,58.98333333333333,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-2-4,38.15,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-3-6,47.27333333333333,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-3-6,51.38666666666666,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-2-6,51.38666666666666,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-2-6,38.15,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-2-6,44.946666666666665,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-2-5,44.946666666666665,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-4-2,58.15,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-4-1,58.15,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-4-1,61.31,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-3-1,61.31,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-3-1,68.10666666666667,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-3-1,47.27333333333333,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-4-3,61.31,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-4-3,65.42333333333333,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-4-2,65.42333333333333,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-3-2,65.42333333333333,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-3-2,72.22,0.15,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-3-2,51.38666666666666,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-4-5,54.870000000000005,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-4-5,58.98333333333333,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-4-5,62.14333333333334,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-3-5,62.14333333333334,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-3-4,62.14333333333334,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-3-4,41.31,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-4-6,34.03666666666667,0.16,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-4-6,38.15,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-4-6,41.31,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-3-6,41.31,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-3-6,48.10666666666666,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-3-5,48.10666666666666,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-5-2,64.94666666666667,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-5-1,64.94666666666667,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-5-1,68.10666666666667,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-5-1,54.870000000000005,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-4-1,54.870000000000005,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-4-1,34.03666666666667,0.16,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-5-3,68.10666666666667,0.1433333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,1
2026-09-05,22,11,2-5-3,72.22,0.15,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-5-2,72.22,0.15,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-5-2,58.98333333333333,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-4-2,58.98333333333333,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-4-2,38.15,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-5-4,54.870000000000005,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-5-4,58.98333333333333,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-5-4,62.14333333333334,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-5-3,62.14333333333334,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-4-3,62.14333333333334,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-4-3,41.31,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-5-6,40.833333333333336,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-5-6,44.946666666666665,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-5-6,48.10666666666666,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-5-6,34.87,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-4-6,34.87,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-4-5,34.87,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-6-2,44.11333333333334,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-6-1,44.11333333333334,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-6-1,47.27333333333333,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-6-1,34.03666666666667,0.16,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-6-1,40.833333333333336,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-5-1,40.833333333333336,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-6-3,47.27333333333333,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-6-3,51.38666666666666,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-6-2,51.38666666666666,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-6-2,38.15,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-6-2,44.946666666666665,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-5-2,44.946666666666665,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-6-4,34.03666666666667,0.16,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-6-4,38.15,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-6-4,41.31,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-6-3,41.31,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-6-3,48.10666666666666,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-5-3,48.10666666666666,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,11,1-6-5,40.833333333333336,0.1466666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,11,2-6-5,44.946666666666665,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,11,3-6-5,48.10666666666666,0.1533333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,11,4-6-5,34.87,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,11,5-6-4,34.87,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,11,6-5-4,34.87,0.1566666666666667,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,12,1-2-3,75.08,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,12,2-1-3,75.08,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,12,3-1-2,75.08,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,12,4-1-2,68.23333333333333,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,12,5-1-2,70.93333333333332,0.17,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,12,6-1-2,67.68666666666667,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,12,1-2-4,68.23333333333333,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,12,2-1-4,68.23333333333333,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,12,3-1-4,60.63,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,12,4-1-3,60.63,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,12,5-1-3,63.330000000000005,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,12,6-1-3,60.083333333333336,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,12,1-2-5,70.93333333333332,0.17,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,12,2-1-5,70.93333333333332,0.17,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,12,3-1-5,63.32999999999999,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,12,4-1-5,56.48333333333333,0.18,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,12,5-1-4,56.48333333333333,0.18,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,12,6-1-4,53.23666666666666,0.1833333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,12,1-2-6,67.68666666666667,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,12,2-1-6,67.68666666666667,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,12,3-1-6,60.083333333333336,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,12,4-1-6,53.23666666666666,0.1833333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,12,5-1-6,55.93666666666667,0.18,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,12,6-1-5,55.93666666666667,0.18,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,12,1-3-2,75.08,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,12,2-3-1,75.08,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,12,3-2-1,75.08,0.1566666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,12,4-2-1,68.23333333333333,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,12,5-2-1,70.93333333333332,0.17,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,12,6-2-1,67.68666666666665,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,12,1-3-4,60.63,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,12,2-3-4,65.04666666666667,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,12,3-2-4,65.04666666666667,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,12,4-2-3,65.04666666666667,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,12,5-2-3,67.74666666666667,0.17,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,12,6-2-3,64.5,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,12,1-3-5,63.32999999999999,0.1633333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,12,2-3-5,67.74666666666666,0.17,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,12,3-2-5,67.74666666666666,0.17,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
2026-09-05,22,12,4-2-5,60.9,0.1866666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.54,0.45,5.5,35.0,4.4,0,0,1,1,0
2026-09-05,22,12,5-2-4,60.9,0.1866666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.55,0.45,5.5,35.0,4.5,0,0,1,1,0
2026-09-05,22,12,6-2-4,57.65333333333333,0.19,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.56,0.45,5.5,35.0,4.6,0,0,1,1,0
2026-09-05,22,12,1-3-6,60.083333333333336,0.1666666666666666,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.51,0.45,5.5,35.0,4.1,0,0,1,1,0
2026-09-05,22,12,2-3-6,64.5,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.52,0.45,5.5,35.0,4.2,0,0,1,1,0
2026-09-05,22,12,3-2-6,64.5,0.1733333333333333,35.0,37.0,35.0,35.0,2.0,6.75,6.75,0.53,0.45,5.5,35.0,4.3,0,0,1,1,0
